rank	vertex_index	anomaly_score	coreness	degree
681.5	4462	0.6105676749569788	3	7
681.5	2121	0.6105676749569788	3	7
681.5	966	0.6105676749569788	3	7
711.0	133	0.6100669352937844	38	151
713.5	13665	0.6091208073771108	8	24
713.5	6320	0.6091208073771108	8	24
713.5	3344	0.6091208073771108	8	24
713.5	1025	0.6091208073771108	8	24
716.0	509	0.6089949906503609	43	111
717.0	1079	0.6060077543992586	36	51
719.5	34817	0.6058981958595275	7	20
719.5	27721	0.6058981958595275	7	20
719.5	4776	0.6058981958595275	7	20
719.5	3330	0.6058981958595275	7	20
722.0	1461	0.6056320252221301	41	86
723.0	21544	0.6021333444615236	10	30
732.5	30979	0.601847502618833	5	12
732.5	26141	0.601847502618833	5	12
732.5	25826	0.601847502618833	5	12
732.5	24164	0.601847502618833	5	12
732.5	23518	0.601847502618833	5	12
732.5	20821	0.601847502618833	5	12
732.5	19721	0.601847502618833	5	12
732.5	19112	0.601847502618833	5	12
732.5	13884	0.601847502618833	5	12
732.5	13747	0.601847502618833	5	12
732.5	11922	0.601847502618833	5	12
732.5	9754	0.601847502618833	5	12
732.5	9518	0.601847502618833	5	12
732.5	8489	0.601847502618833	5	12
732.5	6316	0.601847502618833	5	12
732.5	5032	0.601847502618833	5	12
732.5	3593	0.601847502618833	5	12
732.5	2300	0.601847502618833	5	12
742.0	5766	0.6017974019717167	23	63
743.0	1103	0.6000085542691282	43	112
744.0	773	0.5989373126216284	32	100
745.0	1017	0.5981921774597634	14	40
746.0	6297	0.5953008594013189	33	38
747.0	928	0.5945165771183181	27	74
748.5	1140	0.5944385741304252	40	74
748.5	752	0.5944385741304252	40	74
750.5	16781	0.5940334431924033	9	27
750.5	3313	0.5940334431924033	9	27
752.5	1628	0.593952727160219	43	113
752.5	417	0.593952727160219	43	113
754.5	1387	0.5908991618568189	43	114
754.5	1043	0.5908991618568189	43	114
756.5	2656	0.5874070502064717	38	61
756.5	892	0.5874070502064717	38	61
758.0	230	0.5864536972840426	36	52
759.0	989	0.5858862978309505	13	37
760.0	360	0.5832196448438713	42	223
761.0	7531	0.581621498132316	19	52
762.0	2728	0.5815380069185743	28	77
763.0	1148	0.5799210540961681	35	48
765.0	11666	0.5787597339046995	30	86
765.0	5222	0.5787597339046995	30	86
765.0	4132	0.5787597339046995	30	86
767.0	1389	0.5784842722398054	41	88
768.5	5167	0.5768467248637847	39	69
768.5	1310	0.5768467248637847	39	69
775.0	35547	0.5758024255980523	6	16
775.0	25124	0.5758024255980523	6	16
775.0	21319	0.5758024255980523	6	16
775.0	21117	0.5758024255980523	6	16
775.0	16216	0.5758024255980523	6	16
775.0	11547	0.5758024255980523	6	16
775.0	11261	0.5758024255980523	6	16
775.0	6734	0.5758024255980523	6	16
775.0	2332	0.5758024255980523	6	16
775.0	2308	0.5758024255980523	6	16
775.0	2298	0.5758024255980523	6	16
781.5	1217	0.5742271351164865	43	116
781.5	762	0.5742271351164865	43	116
783.0	1815	0.5735488822393471	40	75
784.0	576	0.5723107074166718	43	117
785.0	16459	0.5719350957206801	14	39
789.5	33198	0.571930292512203	2	5
789.5	30876	0.571930292512203	2	5
789.5	27719	0.571930292512203	2	5
789.5	21708	0.571930292512203	2	5
789.5	13628	0.571930292512203	2	5
789.5	11846	0.571930292512203	2	5
789.5	9133	0.571930292512203	2	5
789.5	5839	0.571930292512203	2	5
794.0	224	0.5711560846742891	42	97
795.0	3417	0.5693645554481392	10	29
796.5	3280	0.5692084818009651	8	23
796.5	775	0.5692084818009651	8	23
798.5	4180	0.5687549486039032	38	62
798.5	782	0.5687549486039032	38	62
800.0	1458	0.568324115827207	43	118
801.5	3182	0.5677697671958635	34	41
801.5	1169	0.5677697671958635	34	41
803.0	267	0.5661007172701398	28	76
804.5	6565	0.5652067674999968	42	98
804.5	1190	0.5652067674999968	42	98
806.0	9154	0.563217868321316	30	85
824.5	35743	0.5630847253021258	4	9
824.5	35733	0.5630847253021258	4	9
824.5	34905	0.5630847253021258	4	9
824.5	34893	0.5630847253021258	4	9
824.5	34497	0.5630847253021258	4	9
824.5	33337	0.5630847253021258	4	9
824.5	33148	0.5630847253021258	4	9
824.5	30503	0.5630847253021258	4	9
824.5	30501	0.5630847253021258	4	9
824.5	29761	0.5630847253021258	4	9
824.5	29632	0.5630847253021258	4	9
824.5	28014	0.5630847253021258	4	9
824.5	27900	0.5630847253021258	4	9
824.5	27898	0.5630847253021258	4	9
824.5	27735	0.5630847253021258	4	9
824.5	27112	0.5630847253021258	4	9
824.5	26033	0.5630847253021258	4	9
824.5	23868	0.5630847253021258	4	9
824.5	21136	0.5630847253021258	4	9
824.5	20482	0.5630847253021258	4	9
824.5	20439	0.5630847253021258	4	9
824.5	19901	0.5630847253021258	4	9
824.5	19877	0.5630847253021258	4	9
824.5	18852	0.5630847253021258	4	9
824.5	18079	0.5630847253021258	4	9
824.5	17179	0.5630847253021258	4	9
824.5	15003	0.5630847253021258	4	9
824.5	14889	0.5630847253021258	4	9
824.5	14703	0.5630847253021258	4	9
824.5	12512	0.5630847253021258	4	9
824.5	11679	0.5630847253021258	4	9
824.5	10248	0.5630847253021258	4	9
824.5	9891	0.5630847253021258	4	9
824.5	4940	0.5630847253021258	4	9
824.5	4263	0.5630847253021258	4	9
824.5	3331	0.5630847253021258	4	9
843.5	2948	0.5630187301210414	34	112
843.5	1097	0.5630187301210414	34	112
845.0	1606	0.5623922820837146	32	36
849.5	28901	0.5613768685197211	7	19
849.5	26866	0.5613768685197211	7	19
849.5	25321	0.5613768685197211	7	19
849.5	15512	0.5613768685197211	7	19
849.5	13405	0.5613768685197211	7	19
849.5	10084	0.5613768685197211	7	19
849.5	10032	0.5613768685197211	7	19
849.5	3367	0.5613768685197211	7	19
854.5	17167	0.5609638863581727	9	26
854.5	4459	0.5609638863581727	9	26
856.0	10959	0.5604812142118512	24	64
857.0	1091	0.5597991564148952	35	49
858.5	1101	0.5593224037467266	43	119
858.5	550	0.5593224037467266	43	119
860.0	1368	0.5564562276450546	42	99
861.0	1102	0.556094093884262	40	76
862.5	2743	0.5558229896967264	41	90
862.5	1159	0.5558229896967264	41	90
864.5	1459	0.5552879009758307	35	121
864.5	736	0.5552879009758307	35	121
867.0	2651	0.5542665924166057	43	120
867.0	662	0.5542665924166057	43	120
867.0	382	0.5542665924166057	43	120
869.0	1880	0.5514810573949323	18	48
870.0	457	0.5507179286167778	32	96
871.5	2736	0.5504833043721495	40	178
871.5	438	0.5504833043721495	40	178
873.0	1259	0.5502924604745392	16	43
874.0	4677	0.5497385972645894	31	90
875.0	5696	0.5492530008998759	38	63
876.0	6921	0.5484227402968846	27	72
877.0	9300	0.5483337411402642	17	45
878.0	688	0.5481939625322347	43	121
879.0	1470	0.5452480238576252	37	137
880.5	4071	0.5450169885142699	34	42
880.5	622	0.5450169885142699	34	42
882.0	8029	0.5430392437496456	24	63
883.0	1885	0.5421678493471918	40	77
884.0	2690	0.5412890685298581	34	110
885.0	16443	0.5407640252637398	14	38
886.0	3075	0.5389965007326865	43	122
887.5	4294	0.5383532070469457	35	50
887.5	1081	0.5383532070469457	35	50
889.0	2606	0.5365584662052569	32	37
890.0	2061	0.5363642275623661	31	89
891.5	13415	0.5348789643998879	10	28
891.5	5415	0.5348789643998879	10	28
898.0	36589	0.5340906232841416	1	4
898.0	36031	0.5340906232841416	1	4
898.0	34529	0.5340906232841416	1	4
898.0	31212	0.5340906232841416	1	4
898.0	30340	0.5340906232841416	1	4
898.0	26170	0.5340906232841416	1	4
898.0	22694	0.5340906232841416	1	4
898.0	22341	0.5340906232841416	1	4
898.0	20806	0.5340906232841416	1	4
898.0	19341	0.5340906232841416	1	4
898.0	13382	0.5340906232841416	1	4
904.0	16503	0.533571457172334	8	22
905.0	863	0.5329541862767249	38	64
906.0	2621	0.5322638020331372	15	40
907.5	1045	0.5318394125275967	42	101
907.5	340	0.5318394125275967	42	101
909.5	1146	0.5310913212255741	40	78
909.5	27	0.5310913212255741	40	78
911.0	3216	0.530936180240893	34	109
912.5	2750	0.530503880687033	43	123
912.5	235	0.530503880687033	43	123
914.5	3345	0.5291672983272111	9	25
914.5	1265	0.5291672983272111	9	25
916.5	5464	0.5277618300758782	39	72
916.5	641	0.5277618300758782	39	72
929.0	35283	0.523575142883228	5	11
929.0	33056	0.523575142883228	5	11
929.0	26812	0.523575142883228	5	11
929.0	26526	0.523575142883228	5	11
929.0	24832	0.523575142883228	5	11
929.0	24595	0.523575142883228	5	11
929.0	24221	0.523575142883228	5	11
929.0	23105	0.523575142883228	5	11
929.0	22025	0.523575142883228	5	11
929.0	20378	0.523575142883228	5	11
929.0	17421	0.523575142883228	5	11
929.0	16496	0.523575142883228	5	11
929.0	16098	0.523575142883228	5	11
929.0	13423	0.523575142883228	5	11
929.0	13239	0.523575142883228	5	11
929.0	12421	0.523575142883228	5	11
929.0	10881	0.523575142883228	5	11
929.0	10872	0.523575142883228	5	11
929.0	9527	0.523575142883228	5	11
929.0	9375	0.523575142883228	5	11
929.0	5935	0.523575142883228	5	11
929.0	2333	0.523575142883228	5	11
929.0	1642	0.523575142883228	5	11
941.0	1083	0.5224954150876817	40	79
948.0	34069	0.5220668605957197	6	15
948.0	27967	0.5220668605957197	6	15
948.0	26611	0.5220668605957197	6	15
948.0	23392	0.5220668605957197	6	15
948.0	22321	0.5220668605957197	6	15
948.0	21582	0.5220668605957197	6	15
948.0	18590	0.5220668605957197	6	15
948.0	14255	0.5220668605957197	6	15
948.0	14156	0.5220668605957197	6	15
948.0	9921	0.5220668605957197	6	15
948.0	3567	0.5220668605957197	6	15
948.0	3470	0.5220668605957197	6	15
948.0	3378	0.5220668605957197	6	15
955.0	1040	0.5205652730635499	43	124
957.0	4239	0.5184096950812727	35	51
957.0	3448	0.5184096950812727	35	51
957.0	3046	0.5184096950812727	35	51
959.0	714	0.516498778846386	40	174
960.0	164	0.5133434597583317	41	93
961.0	1652	0.5120986984127889	42	103
962.5	5943	0.512054691365786	31	87
962.5	4739	0.512054691365786	31	87
970.0	29885	0.5118856255389286	7	18
970.0	29883	0.5118856255389286	7	18
970.0	29882	0.5118856255389286	7	18
970.0	27962	0.5118856255389286	7	18
970.0	27791	0.5118856255389286	7	18
970.0	26672	0.5118856255389286	7	18
970.0	22658	0.5118856255389286	7	18
970.0	16472	0.5118856255389286	7	18
970.0	12180	0.5118856255389286	7	18
970.0	11227	0.5118856255389286	7	18
970.0	6982	0.5118856255389286	7	18
970.0	3823	0.5118856255389286	7	18
970.0	1922	0.5118856255389286	7	18
977.5	5637	0.5114377773885721	12	32
977.5	972	0.5114377773885721	12	32
979.5	3048	0.5094919241213898	30	32
979.5	1173	0.5094919241213898	30	32
981.0	12350	0.5073179342105387	18	46
982.5	1087	0.5065337716844498	43	126
982.5	354	0.5065337716844498	43	126
984.5	3065	0.5060083857736855	36	56
984.5	882	0.5060083857736855	36	56
987.0	4223	0.5056172786588524	43	127
987.0	2091	0.5056172786588524	43	127
987.0	205	0.5056172786588524	43	127
990.0	4616	0.5050396866989466	42	104
990.0	4378	0.5050396866989466	42	104
990.0	796	0.5050396866989466	42	104
992.0	3841	0.5039572238672676	13	34
993.0	816	0.5024940693232631	43	129
994.5	2977	0.5011082328131842	43	130
994.5	1069	0.5011082328131842	43	130
998.0	26321	0.5010530371791457	10	27
998.0	24751	0.5010530371791457	10	27
998.0	24684	0.5010530371791457	10	27
998.0	13410	0.5010530371791457	10	27
998.0	2251	0.5010530371791457	10	27
1001.0	6658	0.5006308791115535	28	28
1002.0	1841	0.5000301752287477	35	52
1003.0	2910	0.49815953962533754	38	66
1004.0	5141	0.49799318369610646	16	41
1006.5	18719	0.4969667984724353	8	21
1006.5	17893	0.4969667984724353	8	21
1006.5	16618	0.4969667984724353	8	21
1006.5	3297	0.4969667984724353	8	21
1009.0	101	0.496666903566199	31	86
1010.0	593	0.4954749880940508	41	186
1011.0	4174	0.4952592338623152	37	62
1012.0	570	0.4939091500992898	42	105
1013.5	8001	0.4933734265876515	19	48
1013.5	4858	0.4933734265876515	19	48
1017.5	22359	0.4923267284520625	9	24
1017.5	16983	0.4923267284520625	9	24
1017.5	8685	0.4923267284520625	9	24
1017.5	6175	0.4923267284520625	9	24
1017.5	5320	0.4923267284520625	9	24
1017.5	3244	0.4923267284520625	9	24
1021.0	1206	0.49137420957480327	36	57
1023.5	4340	0.49124914214089266	34	44
1023.5	4149	0.49124914214089266	34	44
1023.5	3981	0.49124914214089266	34	44
1023.5	97	0.49124914214089266	34	44
1026.0	409	0.48821354062515887	38	141
1027.0	4373	0.4881568239532781	33	42
1029.0	2576	0.4881208300722335	40	81
1029.0	2570	0.4881208300722335	40	81
1029.0	651	0.4881208300722335	40	81
1032.0	16748	0.4877894040339683	11	29
1032.0	13093	0.4877894040339683	11	29
1032.0	2837	0.4877894040339683	11	29
1035.5	2640	0.4869668292868248	39	74
1035.5	1350	0.4869668292868248	39	74
1035.5	1055	0.4869668292868248	39	74
1035.5	1038	0.4869668292868248	39	74
1038.0	16727	0.4848779328987698	14	36
1039.5	4622	0.4825621584931312	35	53
1039.5	3115	0.4825621584931312	35	53
1041.0	557	0.48244747143322897	38	67
1042.0	4154	0.4813173891460085	36	124
1043.0	614	0.4807312799175474	43	133
1044.5	1160	0.48024645170597147	12	31
1044.5	973	0.48024645170597147	12	31
1046.0	5260	0.4784902431230549	32	91
1047.0	2047	0.4770541872424019	29	75
1048.0	6319	0.4765397892534162	32	39
1049.0	726	0.4747769079983932	37	63
1050.0	5199	0.4745324647167468	15	38
1051.0	995	0.47423707977767204	13	33
1052.0	2039	0.47354345595085956	36	58
1053.0	13967	0.47352810083501407	27	68
1054.0	565	0.4727775561284604	43	134
1055.0	2477	0.47166706184443363	35	114
1057.0	5075	0.471478918424058	34	105
1057.0	2267	0.471478918424058	34	105
1057.0	2051	0.471478918424058	34	105
1059.0	2592	0.47128520508469673	34	45
1061.0	1070	0.4705640103195199	43	135
1061.0	1048	0.4705640103195199	43	135
1061.0	263	0.4705640103195199	43	135
1068.5	21119	0.4686150226083665	6	14
1068.5	18809	0.4686150226083665	6	14
1068.5	18710	0.4686150226083665	6	14
1068.5	16822	0.4686150226083665	6	14
1068.5	11430	0.4686150226083665	6	14
1068.5	8358	0.4686150226083665	6	14
1068.5	7711	0.4686150226083665	6	14
1068.5	6314	0.4686150226083665	6	14
1068.5	5017	0.4686150226083665	6	14
1068.5	4478	0.4686150226083665	6	14
1068.5	3800	0.4686150226083665	6	14
1068.5	3795	0.4686150226083665	6	14
1075.0	21497	0.46826768513152484	10	26
1076.0	1555	0.46774203762967925	39	75
1077.5	2777	0.46773348071119614	43	136
1077.5	293	0.46773348071119614	43	136
1079.0	11032	0.4667032962170783	18	44
1081.0	7547	0.4666195312614949	22	54
1081.0	4884	0.4666195312614949	22	54
1081.0	2692	0.4666195312614949	22	54
1083.0	1354	0.46534313200075506	38	68
1084.0	269	0.46412066268947516	42	107
1086.5	677	0.462793792678986	43	137
1086.5	591	0.462793792678986	43	137
1086.5	508	0.462793792678986	43	137
1086.5	446	0.462793792678986	43	137
1122.0	35735	0.46216573989413234	4	8
1122.0	35639	0.46216573989413234	4	8
1122.0	34641	0.46216573989413234	4	8
1122.0	34094	0.46216573989413234	4	8
1122.0	33707	0.46216573989413234	4	8
1122.0	33155	0.46216573989413234	4	8
1122.0	33038	0.46216573989413234	4	8
1122.0	33037	0.46216573989413234	4	8
1122.0	32877	0.46216573989413234	4	8
1122.0	32166	0.46216573989413234	4	8
1122.0	31930	0.46216573989413234	4	8
1122.0	30834	0.46216573989413234	4	8
1122.0	30683	0.46216573989413234	4	8
1122.0	30483	0.46216573989413234	4	8
1122.0	28631	0.46216573989413234	4	8
1122.0	28614	0.46216573989413234	4	8
1122.0	27926	0.46216573989413234	4	8
1122.0	26831	0.46216573989413234	4	8
1122.0	26676	0.46216573989413234	4	8
1122.0	26432	0.46216573989413234	4	8
1122.0	25978	0.46216573989413234	4	8
1122.0	24905	0.46216573989413234	4	8
1122.0	24628	0.46216573989413234	4	8
1122.0	24230	0.46216573989413234	4	8
1122.0	24186	0.46216573989413234	4	8
1122.0	23881	0.46216573989413234	4	8
1122.0	23523	0.46216573989413234	4	8
1122.0	23363	0.46216573989413234	4	8
1122.0	23058	0.46216573989413234	4	8
1122.0	23032	0.46216573989413234	4	8
1122.0	20652	0.46216573989413234	4	8
1122.0	19524	0.46216573989413234	4	8
1122.0	19325	0.46216573989413234	4	8
1122.0	19257	0.46216573989413234	4	8
1122.0	18742	0.46216573989413234	4	8
1122.0	18493	0.46216573989413234	4	8
1122.0	17642	0.46216573989413234	4	8
1122.0	17040	0.46216573989413234	4	8
1122.0	15797	0.46216573989413234	4	8
1122.0	15601	0.46216573989413234	4	8
1122.0	15267	0.46216573989413234	4	8
1122.0	15104	0.46216573989413234	4	8
1122.0	15002	0.46216573989413234	4	8
1122.0	14923	0.46216573989413234	4	8
1122.0	14917	0.46216573989413234	4	8
1122.0	14844	0.46216573989413234	4	8
1122.0	14586	0.46216573989413234	4	8
1122.0	14189	0.46216573989413234	4	8
1122.0	12740	0.46216573989413234	4	8
1122.0	11925	0.46216573989413234	4	8
1122.0	10969	0.46216573989413234	4	8
1122.0	10778	0.46216573989413234	4	8
1122.0	10623	0.46216573989413234	4	8
1122.0	10245	0.46216573989413234	4	8
1122.0	10242	0.46216573989413234	4	8
1122.0	9951	0.46216573989413234	4	8
1122.0	9869	0.46216573989413234	4	8
1122.0	9534	0.46216573989413234	4	8
1122.0	9136	0.46216573989413234	4	8
1122.0	7855	0.46216573989413234	4	8
1122.0	6003	0.46216573989413234	4	8
1122.0	5496	0.46216573989413234	4	8
1122.0	4915	0.46216573989413234	4	8
1122.0	3666	0.46216573989413234	4	8
1122.0	3405	0.46216573989413234	4	8
1122.0	2292	0.46216573989413234	4	8
1122.0	1418	0.46216573989413234	4	8
1156.0	1333	0.46140074043846724	33	43
1157.0	1455	0.46103495926297544	35	54
1162.5	28873	0.4606808307106096	7	17
1162.5	27810	0.4606808307106096	7	17
1162.5	26163	0.4606808307106096	7	17
1162.5	24650	0.4606808307106096	7	17
1162.5	19278	0.4606808307106096	7	17
1162.5	16295	0.4606808307106096	7	17
1162.5	8325	0.4606808307106096	7	17
1162.5	3289	0.4606808307106096	7	17
1162.5	2724	0.4606808307106096	7	17
1162.5	931	0.4606808307106096	7	17
1169.0	510	0.4585480773304784	43	138
1169.0	245	0.4585480773304784	43	138
1169.0	143	0.4585480773304784	43	138
1171.0	11744	0.4583680745729879	14	35
1172.0	4535	0.45835457202853735	37	64
1173.0	4549	0.45756313898795664	28	71
1174.0	861	0.45637148045567777	34	104
1179.0	26040	0.4556817277781544	8	20
1179.0	18713	0.4556817277781544	8	20
1179.0	16660	0.4556817277781544	8	20
1179.0	16416	0.4556817277781544	8	20
1179.0	16318	0.4556817277781544	8	20
1179.0	16103	0.4556817277781544	8	20
1179.0	12676	0.4556817277781544	8	20
1179.0	6855	0.4556817277781544	8	20
1179.0	2673	0.4556817277781544	8	20
1184.0	906	0.4546621898823968	31	37
1185.5	2734	0.45424399075278554	36	59
1185.5	461	0.45424399075278554	36	59
1187.0	4187	0.453997838887064	34	46
1188.0	2868	0.45346573087493436	11	28
1189.0	1765	0.45305659068366566	43	139
1190.0	658	0.453017648357247	42	108
1192.5	18924	0.45292593133891224	9	23
1192.5	16867	0.45292593133891224	9	23
1192.5	9366	0.45292593133891224	9	23
1192.5	5045	0.45292593133891224	9	23
1195.0	377	0.4517353423005197	30	34
1196.0	5680	0.45152588148469874	26	64
1197.5	3107	0.45135096810001496	32	40
1197.5	2614	0.45135096810001496	32	40
1199.5	5052	0.4505897205940421	23	56
1199.5	2256	0.4505897205940421	23	56
1201.0	2276	0.4500626624012023	39	76
1203.5	5695	0.4498009219282162	40	84
1203.5	4513	0.4498009219282162	40	84
1203.5	1245	0.4498009219282162	40	84
1203.5	934	0.4498009219282162	40	84
1206.5	4524	0.44960700133808995	43	140
1206.5	229	0.44960700133808995	43	140
1208.5	653	0.44849090747762954	43	141
1208.5	420	0.44849090747762954	43	141
1210.0	10937	0.4479020487287029	12	30
1265.5	36612	0.4477107133176297	3	6
1265.5	36320	0.4477107133176297	3	6
1265.5	35916	0.4477107133176297	3	6
1265.5	35897	0.4477107133176297	3	6
1265.5	35821	0.4477107133176297	3	6
1265.5	35761	0.4477107133176297	3	6
1265.5	35488	0.4477107133176297	3	6
1265.5	35435	0.4477107133176297	3	6
1265.5	35334	0.4477107133176297	3	6
1265.5	35229	0.4477107133176297	3	6
1265.5	34990	0.4477107133176297	3	6
1265.5	34894	0.4477107133176297	3	6
1265.5	34887	0.4477107133176297	3	6
1265.5	34752	0.4477107133176297	3	6
1265.5	34751	0.4477107133176297	3	6
1265.5	34489	0.4477107133176297	3	6
1265.5	34401	0.4477107133176297	3	6
1265.5	33879	0.4477107133176297	3	6
1265.5	33374	0.4477107133176297	3	6
1265.5	33209	0.4477107133176297	3	6
1265.5	33094	0.4477107133176297	3	6
1265.5	32753	0.4477107133176297	3	6
1265.5	31516	0.4477107133176297	3	6
1265.5	30201	0.4477107133176297	3	6
1265.5	30182	0.4477107133176297	3	6
1265.5	29923	0.4477107133176297	3	6
1265.5	29756	0.4477107133176297	3	6
1265.5	29683	0.4477107133176297	3	6
1265.5	29649	0.4477107133176297	3	6
1265.5	29463	0.4477107133176297	3	6
1265.5	29440	0.4477107133176297	3	6
1265.5	28979	0.4477107133176297	3	6
1265.5	28579	0.4477107133176297	3	6
1265.5	28517	0.4477107133176297	3	6
1265.5	27490	0.4477107133176297	3	6
1265.5	26716	0.4477107133176297	3	6
1265.5	26251	0.4477107133176297	3	6
1265.5	26207	0.4477107133176297	3	6
1265.5	25907	0.4477107133176297	3	6
1265.5	25595	0.4477107133176297	3	6
1265.5	25540	0.4477107133176297	3	6
1265.5	25082	0.4477107133176297	3	6
1265.5	24468	0.4477107133176297	3	6
1265.5	24357	0.4477107133176297	3	6
1265.5	24150	0.4477107133176297	3	6
1265.5	23790	0.4477107133176297	3	6
1265.5	23534	0.4477107133176297	3	6
1265.5	23450	0.4477107133176297	3	6
