rank	vertex_index	anomaly_score	trussness	degree
714.0	13577	0.9009121214186226	2	6
714.0	13268	0.9009121214186226	2	6
714.0	11728	0.9009121214186226	2	6
714.0	10247	0.9009121214186226	2	6
714.0	10241	0.9009121214186226	2	6
714.0	9839	0.9009121214186226	2	6
714.0	7309	0.9009121214186226	2	6
714.0	5025	0.9009121214186226	2	6
714.0	4259	0.9009121214186226	2	6
714.0	2831	0.9009121214186226	2	6
714.0	1257	0.9009121214186226	2	6
732.5	29813	0.8995319694572039	3	7
732.5	29562	0.8995319694572039	3	7
732.5	29101	0.8995319694572039	3	7
732.5	25640	0.8995319694572039	3	7
732.5	20919	0.8995319694572039	3	7
732.5	13366	0.8995319694572039	3	7
732.5	12067	0.8995319694572039	3	7
732.5	11818	0.8995319694572039	3	7
732.5	11527	0.8995319694572039	3	7
732.5	11522	0.8995319694572039	3	7
732.5	10124	0.8995319694572039	3	7
732.5	9147	0.8995319694572039	3	7
732.5	8457	0.8995319694572039	3	7
732.5	6871	0.8995319694572039	3	7
732.5	4881	0.8995319694572039	3	7
732.5	2522	0.8995319694572039	3	7
732.5	2392	0.8995319694572039	3	7
732.5	966	0.8995319694572039	3	7
742.0	1654	0.8947000992817875	18	63
743.0	3263	0.8925229583921395	19	84
745.0	16759	0.8915952291061968	11	15
745.0	16726	0.8915952291061968	11	15
745.0	9128	0.8915952291061968	11	15
747.0	3093	0.8879451671613596	13	24
748.5	2619	0.8874808938019036	20	123
748.5	235	0.8874808938019036	20	123
750.0	175	0.8873031950009032	22	496
752.5	5645	0.885911760581064	7	39
752.5	4288	0.885911760581064	7	39
752.5	2782	0.885911760581064	7	39
752.5	930	0.885911760581064	7	39
755.0	2515	0.8858228828782195	8	55
756.5	1108	0.8827854552185199	13	125
756.5	910	0.8827854552185199	13	125
763.0	26803	0.8819126110280724	6	22
763.0	20353	0.8819126110280724	6	22
763.0	15981	0.8819126110280724	6	22
763.0	9896	0.8819126110280724	6	22
763.0	7530	0.8819126110280724	6	22
763.0	7484	0.8819126110280724	6	22
763.0	3418	0.8819126110280724	6	22
763.0	2792	0.8819126110280724	6	22
763.0	1089	0.8819126110280724	6	22
763.0	160	0.8819126110280724	6	22
763.0	153	0.8819126110280724	6	22
774.5	35732	0.8799713632778232	5	15
774.5	26856	0.8799713632778232	5	15
774.5	13756	0.8799713632778232	5	15
774.5	12665	0.8799713632778232	5	15
774.5	12542	0.8799713632778232	5	15
774.5	9942	0.8799713632778232	5	15
774.5	8350	0.8799713632778232	5	15
774.5	7757	0.8799713632778232	5	15
774.5	3020	0.8799713632778232	5	15
774.5	2103	0.8799713632778232	5	15
774.5	2098	0.8799713632778232	5	15
774.5	297	0.8799713632778232	5	15
781.0	385	0.8792494601938055	16	178
782.0	1080	0.8791117286324015	18	64
783.0	2580	0.8769557264754786	19	85
784.0	292	0.8754687373539001	22	834
785.0	516	0.8754687373538999	22	552
786.0	1040	0.8742037150473125	13	124
787.0	409	0.870863970967152	14	141
791.5	17968	0.8707144319955216	10	12
791.5	17943	0.8707144319955216	10	12
791.5	16773	0.8707144319955216	10	12
791.5	16757	0.8707144319955216	10	12
791.5	13800	0.8707144319955216	10	12
791.5	6311	0.8707144319955216	10	12
791.5	2607	0.8707144319955216	10	12
791.5	1516	0.8707144319955216	10	12
796.0	213	0.8690378470236095	22	514
797.0	1771	0.8686626828849011	21	185
812.5	35345	0.8650451138077369	4	10
812.5	32745	0.8650451138077369	4	10
812.5	26090	0.8650451138077369	4	10
812.5	24427	0.8650451138077369	4	10
812.5	24159	0.8650451138077369	4	10
812.5	24059	0.8650451138077369	4	10
812.5	22738	0.8650451138077369	4	10
812.5	19962	0.8650451138077369	4	10
812.5	16017	0.8650451138077369	4	10
812.5	15386	0.8650451138077369	4	10
812.5	15383	0.8650451138077369	4	10
812.5	14886	0.8650451138077369	4	10
812.5	14273	0.8650451138077369	4	10
812.5	13773	0.8650451138077369	4	10
812.5	13578	0.8650451138077369	4	10
812.5	13303	0.8650451138077369	4	10
812.5	13174	0.8650451138077369	4	10
812.5	12422	0.8650451138077369	4	10
812.5	11340	0.8650451138077369	4	10
812.5	9908	0.8650451138077369	4	10
812.5	9395	0.8650451138077369	4	10
812.5	6789	0.8650451138077369	4	10
812.5	6671	0.8650451138077369	4	10
812.5	6656	0.8650451138077369	4	10
812.5	5857	0.8650451138077369	4	10
812.5	5049	0.8650451138077369	4	10
812.5	4584	0.8650451138077369	4	10
812.5	2784	0.8650451138077369	4	10
812.5	2106	0.8650451138077369	4	10
812.5	718	0.8650451138077369	4	10
828.0	188	0.8649974374866045	22	468
829.0	3049	0.8645785308268445	15	38
830.0	1337	0.8644077899944751	16	45
831.5	3208	0.8636727205853365	10	80
831.5	2996	0.8636727205853365	10	80
834.5	21580	0.8634876125551401	8	54
834.5	8495	0.8634876125551401	8	54
834.5	7401	0.8634876125551401	8	54
834.5	542	0.8634876125551401	8	54
837.0	568	0.8632982017336452	19	86
838.5	1087	0.8629028584560938	20	126
838.5	354	0.8629028584560938	20	126
845.5	29620	0.8625102331899601	9	9
845.5	27759	0.8625102331899601	9	9
845.5	26999	0.8625102331899601	9	9
845.5	26998	0.8625102331899601	9	9
845.5	26996	0.8625102331899601	9	9
845.5	26032	0.8625102331899601	9	9
845.5	25600	0.8625102331899601	9	9
845.5	20954	0.8625102331899601	9	9
845.5	19118	0.8625102331899601	9	9
845.5	16742	0.8625102331899601	9	9
845.5	16683	0.8625102331899601	9	9
845.5	4614	0.8625102331899601	9	9
853.5	21408	0.85915366935959	12	20
853.5	13976	0.85915366935959	12	20
853.5	663	0.85915366935959	12	20
853.5	650	0.85915366935959	12	20
856.0	904	0.858956709990907	13	123
857.5	3295	0.8577958340665157	9	68
857.5	2254	0.8577958340665157	9	68
859.0	4737	0.8564418622992056	16	175
860.0	9164	0.8550094699357702	7	38
861.0	3016	0.8548431023755834	15	159
862.0	893	0.8534898306351248	21	591
863.0	6293	0.8510993169951622	13	25
864.0	418	0.8509322844840082	14	139
865.0	1093	0.8478568318942115	17	55
866.5	530	0.8472978603872034	22	486
866.5	478	0.8472978603872034	22	607
872.5	26162	0.846266116993414	6	21
872.5	26161	0.846266116993414	6	21
872.5	11204	0.846266116993414	6	21
872.5	10415	0.846266116993414	6	21
872.5	9167	0.846266116993414	6	21
872.5	6327	0.846266116993414	6	21
872.5	5708	0.846266116993414	6	21
872.5	4868	0.846266116993414	6	21
872.5	1409	0.846266116993414	6	21
872.5	932	0.846266116993414	6	21
878.0	1306	0.8451948101904252	13	122
879.0	714	0.8451072790073848	16	174
880.5	2977	0.843753328541478	20	130
880.5	1069	0.843753328541478	20	130
882.0	1902	0.842816192312716	11	92
883.5	24811	0.8410498104834412	8	53
883.5	8668	0.8410498104834412	8	53
886.0	3048	0.8405690970291264	14	32
886.0	2675	0.8405690970291264	14	32
886.0	2574	0.8405690970291264	14	32
888.0	5681	0.8396537320476014	9	67
890.5	23346	0.8381961206013067	11	16
890.5	13736	0.8381961206013067	11	16
890.5	10267	0.8381961206013067	11	16
890.5	5372	0.8381961206013067	11	16
893.0	824	0.8373306481929816	14	138
894.0	830	0.8369671899993243	19	88
896.5	3028	0.8321385419645706	12	105
896.5	2929	0.8321385419645706	12	105
896.5	2056	0.8321385419645706	12	105
896.5	603	0.8321385419645706	12	105
899.0	674	0.8311250011416025	15	157
900.0	197	0.828806988319295	11	91
901.0	4175	0.8275927893078707	18	67
902.0	581	0.8266785731844681	19	299
913.0	27876	0.8263841813468087	5	14
913.0	26863	0.8263841813468087	5	14
913.0	23317	0.8263841813468087	5	14
913.0	20659	0.8263841813468087	5	14
913.0	17993	0.8263841813468087	5	14
913.0	13987	0.8263841813468087	5	14
913.0	13404	0.8263841813468087	5	14
913.0	13267	0.8263841813468087	5	14
913.0	13147	0.8263841813468087	5	14
913.0	11284	0.8263841813468087	5	14
913.0	11252	0.8263841813468087	5	14
913.0	9616	0.8263841813468087	5	14
913.0	8034	0.8263841813468087	5	14
913.0	7979	0.8263841813468087	5	14
913.0	5776	0.8263841813468087	5	14
913.0	5749	0.8263841813468087	5	14
913.0	4888	0.8263841813468087	5	14
913.0	4087	0.8263841813468087	5	14
913.0	3926	0.8263841813468087	5	14
913.0	3795	0.8263841813468087	5	14
913.0	1356	0.8263841813468087	5	14
925.0	1936	0.8260342104877294	7	37
925.0	1129	0.8260342104877294	7	37
925.0	331	0.8260342104877294	7	37
927.0	2697	0.8257767243333234	16	47
928.0	1026	0.8252069025730115	21	198
929.0	3258	0.8226763370906269	9	66
930.0	444	0.8209805520698299	22	542
931.5	3202	0.8201749760394348	13	26
931.5	756	0.8201749760394348	13	26
933.5	10766	0.8187809721620374	12	21
933.5	2611	0.8187809721620374	12	21
935.0	1206	0.816578721349674	17	57
936.5	4056	0.8155408287740116	19	90
936.5	2743	0.8155408287740116	19	90
938.0	75	0.8152095458357032	18	232
940.0	5375	0.8149382376138679	14	33
940.0	2643	0.8149382376138679	14	33
940.0	818	0.8149382376138679	14	33
942.0	398	0.8137041430990539	20	134
943.0	6997	0.8112018446303306	18	68
944.0	250	0.8103543451955195	17	200
945.0	263	0.8088315795594072	20	135
946.0	3107	0.8078266890079062	15	40
947.0	5218	0.8064758658669477	19	91
948.0	12800	0.8064300479017161	10	76
950.0	3031	0.8062748810406264	16	48
950.0	1148	0.8062748810406264	16	48
950.0	783	0.8062748810406264	16	48
960.5	27149	0.8056382471267209	6	20
960.5	27148	0.8056382471267209	6	20
960.5	23288	0.8056382471267209	6	20
960.5	17113	0.8056382471267209	6	20
960.5	12676	0.8056382471267209	6	20
960.5	11350	0.8056382471267209	6	20
960.5	10903	0.8056382471267209	6	20
960.5	8062	0.8056382471267209	6	20
960.5	7938	0.8056382471267209	6	20
960.5	7416	0.8056382471267209	6	20
960.5	4866	0.8056382471267209	6	20
960.5	4776	0.8056382471267209	6	20
960.5	3330	0.8056382471267209	6	20
960.5	3314	0.8056382471267209	6	20
960.5	2932	0.8056382471267209	6	20
960.5	2673	0.8056382471267209	6	20
960.5	2554	0.8056382471267209	6	20
960.5	784	0.8056382471267209	6	20
970.0	1000	0.8044539921885541	9	65
971.5	1813	0.8036003404668337	13	119
971.5	1560	0.8036003404668337	13	119
973.0	1216	0.8029620465671519	21	205
974.5	4572	0.8013656904714992	8	51
974.5	1884	0.8013656904714992	8	51
976.0	293	0.8010361425711299	20	136
977.0	1171	0.8007134636159616	11	89
980.0	10803	0.8002226230941067	7	36
980.0	7050	0.8002226230941067	7	36
980.0	5144	0.8002226230941067	7	36
980.0	4164	0.8002226230941067	7	36
980.0	2501	0.8002226230941067	7	36
985.5	23370	0.8000277198954109	10	13
985.5	13985	0.8000277198954109	10	13
985.5	13772	0.8000277198954109	10	13
985.5	9390	0.8000277198954109	10	13
985.5	9368	0.8000277198954109	10	13
985.5	4810	0.8000277198954109	10	13
989.0	922	0.799501520392706	14	136
991.0	6957	0.7990569958745386	19	92
991.0	2654	0.7990569958745386	19	92
991.0	2612	0.7990569958745386	19	92
993.0	326	0.7972313718581674	17	192
994.0	404	0.793374059698027	21	207
995.5	2886	0.7923538306433935	18	69
995.5	2776	0.7923538306433935	18	69
997.5	5277	0.7908071432514339	19	93
997.5	4753	0.7908071432514339	19	93
999.5	2579	0.7888975012164465	16	49
999.5	561	0.7888975012164465	16	49
1002.0	13973	0.7888560049778803	13	27
1002.0	9345	0.7888560049778803	13	27
1002.0	6092	0.7888560049778803	13	27
1004.0	880	0.7866732385707689	14	135
1008.0	23393	0.7864215882492358	11	17
1008.0	22324	0.7864215882492358	11	17
1008.0	7208	0.7864215882492358	11	17
1008.0	7119	0.7864215882492358	11	17
1008.0	4389	0.7864215882492358	11	17
1008.0	3402	0.7864215882492358	11	17
1008.0	1640	0.7864215882492358	11	17
1013.5	11715	0.7859710791041241	15	41
1013.5	4241	0.7859710791041241	15	41
1013.5	3182	0.7859710791041241	15	41
1013.5	1169	0.7859710791041241	15	41
1018.0	23403	0.7842378747279017	12	22
1018.0	5294	0.7842378747279017	12	22
1018.0	3744	0.7842378747279017	12	22
1018.0	3101	0.7842378747279017	12	22
1018.0	1172	0.7842378747279017	12	22
1021.0	116	0.7804400494585417	18	229
1022.0	512	0.7794612884916914	19	94
1023.0	502	0.7787609332829373	12	101
1024.0	7127	0.7787185823437985	8	50
1025.0	2608	0.7778638507567068	17	59
1026.0	3127	0.7764056292057191	18	70
1027.0	11191	0.7757290847319673	11	87
1029.0	11744	0.7743361560717918	7	35
1029.0	9044	0.7743361560717918	7	35
1029.0	6560	0.7743361560717918	7	35
1032.0	588	0.7731898882334818	22	829
1032.0	520	0.7731898882334818	22	540
1032.0	492	0.7731898882334818	16	168
1034.0	1438	0.7703154970621391	19	95
1045.0	36080	0.769709717563317	9	10
1045.0	36076	0.769709717563317	9	10
1045.0	32693	0.769709717563317	9	10
1045.0	29615	0.769709717563317	9	10
1045.0	26396	0.769709717563317	9	10
1045.0	23608	0.769709717563317	9	10
1045.0	20938	0.769709717563317	9	10
1045.0	20937	0.769709717563317	9	10
1045.0	16752	0.769709717563317	9	10
1045.0	16479	0.769709717563317	9	10
1045.0	11607	0.769709717563317	9	10
1045.0	10342	0.769709717563317	9	10
1045.0	10316	0.769709717563317	9	10
1045.0	8421	0.769709717563317	9	10
1045.0	8014	0.769709717563317	9	10
1045.0	6999	0.769709717563317	9	10
1045.0	4291	0.769709717563317	9	10
1045.0	3624	0.769709717563317	9	10
1045.0	3516	0.769709717563317	9	10
1045.0	3360	0.769709717563317	9	10
1045.0	2484	0.769709717563317	9	10
1056.0	678	0.7694304853095755	21	212
1057.0	172	0.7693745459478292	17	187
1058.0	5194	0.7690604948914705	9	63
1079.5	34893	0.7688873714151967	4	9
1079.5	33954	0.7688873714151967	4	9
1079.5	28515	0.7688873714151967	4	9
1079.5	28509	0.7688873714151967	4	9
1079.5	27567	0.7688873714151967	4	9
1079.5	25928	0.7688873714151967	4	9
1079.5	25539	0.7688873714151967	4	9
1079.5	24467	0.7688873714151967	4	9
1079.5	23868	0.7688873714151967	4	9
1079.5	22757	0.7688873714151967	4	9
1079.5	22201	0.7688873714151967	4	9
1079.5	21350	0.7688873714151967	4	9
1079.5	20997	0.7688873714151967	4	9
1079.5	20482	0.7688873714151967	4	9
1079.5	19901	0.7688873714151967	4	9
1079.5	19877	0.7688873714151967	4	9
1079.5	19761	0.7688873714151967	4	9
1079.5	19374	0.7688873714151967	4	9
1079.5	19322	0.7688873714151967	4	9
1079.5	16998	0.7688873714151967	4	9
1079.5	16853	0.7688873714151967	4	9
1079.5	16808	0.7688873714151967	4	9
1079.5	16611	0.7688873714151967	4	9
1079.5	16549	0.7688873714151967	4	9
1079.5	15689	0.7688873714151967	4	9
1079.5	13784	0.7688873714151967	4	9
1079.5	11773	0.7688873714151967	4	9
1079.5	11688	0.7688873714151967	4	9
1079.5	11199	0.7688873714151967	4	9
1079.5	10499	0.7688873714151967	4	9
1079.5	10412	0.7688873714151967	4	9
1079.5	9891	0.7688873714151967	4	9
1079.5	9502	0.7688873714151967	4	9
1079.5	9344	0.7688873714151967	4	9
1079.5	8794	0.7688873714151967	4	9
1079.5	8514	0.7688873714151967	4	9
1079.5	5787	0.7688873714151967	4	9
1079.5	4946	0.7688873714151967	4	9
1079.5	4784	0.7688873714151967	4	9
1079.5	2548	0.7688873714151967	4	9
1079.5	1276	0.7688873714151967	4	9
1079.5	439	0.7688873714151967	4	9
1101.5	4305	0.7687577825982022	16	50
1101.5	2218	0.7687577825982022	16	50
1103.0	74	0.7676232734614281	19	293
1104.5	4310	0.7650788732910723	15	42
1104.5	622	0.7650788732910723	15	42
1106.5	2939	0.7650056993292207	18	228
1106.5	1478	0.7650056993292207	18	228
1108.0	2720	0.7648275689344732	12	100
1123.5	35360	0.7646115834482181	5	13
1123.5	27871	0.7646115834482181	5	13
1123.5	25658	0.7646115834482181	5	13
1123.5	17922	0.7646115834482181	5	13
1123.5	14228	0.7646115834482181	5	13
1123.5	12896	0.7646115834482181	5	13
1123.5	12482	0.7646115834482181	5	13
1123.5	12354	0.7646115834482181	5	13
1123.5	11825	0.7646115834482181	5	13
1123.5	11099	0.7646115834482181	5	13
1123.5	10608	0.7646115834482181	5	13
1123.5	9620	0.7646115834482181	5	13
1123.5	9501	0.7646115834482181	5	13
1123.5	9258	0.7646115834482181	5	13
1123.5	8488	0.7646115834482181	5	13
1123.5	8428	0.7646115834482181	5	13
1123.5	8345	0.7646115834482181	5	13
1123.5	8271	0.7646115834482181	5	13
1123.5	8021	0.7646115834482181	5	13
1123.5	6657	0.7646115834482181	5	13
1123.5	6539	0.7646115834482181	5	13
1123.5	6150	0.7646115834482181	5	13
1123.5	5400	0.7646115834482181	5	13
1123.5	4550	0.7646115834482181	5	13
1123.5	4383	0.7646115834482181	5	13
1123.5	4146	0.7646115834482181	5	13
1123.5	2775	0.7646115834482181	5	13
1123.5	2605	0.7646115834482181	5	13
1123.5	1370	0.7646115834482181	5	13
1123.5	618	0.7646115834482181	5	13
1139.0	4191	0.7640312666877991	18	71
1141.0	1637	0.7637136164943277	13	115
1141.0	1367	0.7637136164943277	13	115
1141.0	745	0.7637136164943277	13	115
1143.0	1833	0.7630808820919563	10	74
1154.5	26866	0.7628546419467703	6	19
1154.5	21255	0.7628546419467703	6	19
1154.5	19685	0.7628546419467703	6	19
1154.5	17232	0.7628546419467703	6	19
1154.5	16203	0.7628546419467703	6	19
1154.5	15512	0.7628546419467703	6	19
1154.5	15331	0.7628546419467703	6	19
1154.5	14750	0.7628546419467703	6	19
1154.5	14057	0.7628546419467703	6	19
1154.5	13405	0.7628546419467703	6	19
1154.5	11890	0.7628546419467703	6	19
1154.5	10084	0.7628546419467703	6	19
1154.5	8469	0.7628546419467703	6	19
1154.5	7668	0.7628546419467703	6	19
1154.5	7326	0.7628546419467703	6	19
1154.5	6491	0.7628546419467703	6	19
1154.5	5105	0.7628546419467703	6	19
1154.5	5076	0.7628546419467703	6	19
1154.5	4853	0.7628546419467703	6	19
1154.5	3608	0.7628546419467703	6	19
1154.5	3508	0.7628546419467703	6	19
1154.5	1670	0.7628546419467703	6	19
1166.0	5382	0.7627640770281454	19	96
1167.0	525	0.7617284447144748	21	214
1168.5	3035	0.7600214071866116	11	86
1168.5	101	0.7600214071866116	11	86
1170.5	2854	0.7590233568848834	14	35
1170.5	2486	0.7590233568848834	14	35
1174.5	23373	0.7581396937398175	13	28
1174.5	5430	0.7581396937398175	13	28
1174.5	5297	0.7581396937398175	13	28
1174.5	3135	0.7581396937398175	13	28
1174.5	2660	0.7581396937398175	13	28
1174.5	2632	0.7581396937398175	13	28
1178.5	785	0.7558619825264614	8	49
1178.5	132	0.7558619825264614	8	49
1180.0	2706	0.7533085176796526	17	60
1181.5	4232	0.7515354987980993	12	99
1181.5	239	0.7515354987980993	12	99
1183.0	2762	0.7504984770314111	12	23
1185.0	5464	0.7504089802878129	18	72
1185.0	1392	0.7504089802878129	18	72
1185.0	166	0.7504089802878129	18	72
1188.0	18768	0.7496504566281024	16	51
1188.0	6144	0.7496504566281024	16	51
1188.0	3046	0.7496504566281024	16	51
1191.0	6565	0.7490994165259925	19	98
1191.0	2642	0.7490994165259925	19	98
1191.0	1190	0.7490994165259925	19	98
1193.0	134	0.7482069577429722	20	396
1194.5	8315	0.7476739606618388	9	62
1194.5	5	0.7476739606618388	9	62
1197.5	26817	0.7465304702493274	7	34
1197.5	11353	0.7465304702493274	7	34
1197.5	7292	0.7465304702493274	7	34
1197.5	1976	0.7465304702493274	7	34
1200.0	2189	0.7454466799627939	14	131
1202.0	4642	0.7406581632309965	15	43
1202.0	1333	0.7406581632309965	15	43
1202.0	399	0.7406581632309965	15	43
1210.5	23643	0.740447089933788	10	14
1210.5	19987	0.740447089933788	10	14
1210.5	17817	0.740447089933788	10	14
1210.5	16750	0.740447089933788	10	14
1210.5	16749	0.740447089933788	10	14
1210.5	16480	0.740447089933788	10	14
1210.5	12106	0.740447089933788	10	14
1210.5	8215	0.740447089933788	10	14
1210.5	7591	0.740447089933788	10	14
1210.5	7441	0.740447089933788	10	14
1210.5	5754	0.740447089933788	10	14
1210.5	4286	0.740447089933788	10	14
1210.5	3220	0.740447089933788	10	14
1210.5	2765	0.740447089933788	10	14
1218.5	969	0.740280154144684	10	73
1218.5	751	0.740280154144684	10	73
1224.0	19214	0.7379542189808346	11	18
1224.0	12012	0.7379542189808346	11	18
1224.0	11029	0.7379542189808346	11	18
1224.0	6191	0.7379542189808346	11	18
1224.0	4361	0.7379542189808346	11	18
1224.0	3965	0.7379542189808346	11	18
1224.0	3435	0.7379542189808346	11	18
1224.0	2565	0.7379542189808346	11	18
1224.0	2483	0.7379542189808346	11	18
1229.5	5257	0.7351457977353544	8	48
1229.5	2960	0.7351457977353544	8	48
1231.0	1213	0.7329686747466173	21	218
1247.5	34752	0.7324751173504414	3	6
1247.5	34751	0.7324751173504414	3	6
1247.5	29564	0.7324751173504414	3	6
1247.5	24357	0.7324751173504414	3	6
1247.5	20472	0.7324751173504414	3	6
1247.5	19232	0.7324751173504414	3	6
1247.5	18861	0.7324751173504414	3	6
1247.5	14925	0.7324751173504414	3	6
1247.5	14902	0.7324751173504414	3	6
1247.5	13631	0.7324751173504414	3	6
1247.5	12514	0.7324751173504414	3	6
1247.5	12355	0.7324751173504414	3	6
1247.5	11692	0.7324751173504414	3	6
1247.5	11581	0.7324751173504414	3	6
1247.5	10757	0.7324751173504414	3	6
1247.5	10418	0.7324751173504414	3	6
1247.5	9881	0.7324751173504414	3	6
1247.5	9499	0.7324751173504414	3	6
1247.5	9144	0.7324751173504414	3	6
1247.5	9143	0.7324751173504414	3	6
1247.5	8754	0.7324751173504414	3	6
1247.5	7905	0.7324751173504414	3	6
1247.5	7142	0.7324751173504414	3	6
1247.5	6750	0.7324751173504414	3	6
1247.5	4274	0.7324751173504414	3	6
1247.5	3960	0.7324751173504414	3	6
1247.5	3683	0.7324751173504414	3	6
1247.5	2995	0.7324751173504414	3	6
1247.5	2892	0.7324751173504414	3	6
1247.5	2454	0.7324751173504414	3	6
1247.5	1605	0.7324751173504414	3	6
1247.5	69	0.7324751173504414	3	6
1264.0	653	0.7321841433681779	20	141
1265.0	1097	0.7293598700547523	13	112
